"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Row2512",0.0179605302026775,0.0324358411146154,0,0,0.00695004098827835,0,0,0,0,0.0712812921424728,0,0,0,0,0,0,0,0,0,0.100939310127037,0,0,0,0,0,0
"Row2513",0.0179605302026775,0.0341043096813943,0,0,0.00874866895707026,0,0,0,0,0.0350226914128584,0,0,0,0,0,0,0,0,0,0.126759513699673,0,0,0,0,0,0
"Row2514",0.0179605302026775,0.0327429749444071,0,0,0.00521441860550652,0,0,0,0,0.0554803400031554,0,0,0,0,0,0,0,0,0,0.057712252825587,0,0,0,0,0,0
"Row2515",0.0179605302026775,0.0432618425185061,0,0,0.0071349739851451,0,0,0,0,0.0506856677530192,0,0,0,0,0,0,0,0,0,0.114578767279223,0,0,0,0,0,0
"Row2516",0.0179605302026775,0.0335945119850575,0,0,0.0108942515235761,0,0,0,0,0.0529437358691768,0,0,0,0,0,0,0,0,0,0.122710341568238,0,0,0,0,0,0
"Row2517",0.0179605302026775,0.0358140756615581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2518",0.0179605302026775,0.0435696291952854,0,0,0.005315932264618,0,0,0,0,0.0555728034576939,0,0,0,0,0,0,0,0,0,0.0899024073768781,0,0,0,0,0,0
"Row2519",0.0179605302026775,0.0325209710916621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2520",0.0179605302026775,0.0371341005246495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2521",0.0179605302026775,0.0373881452447157,0,0,0.0109377090640462,0,0,0,0,0.0551497802033513,0,0,0,0,0,0,0,0,0,0.0965993118833846,0,0,0,0,0,0
"Row2522",0.0179605302026775,0.0485948641177248,0,0,0.00397884101144146,0,0,0,0,0.080627034122581,0,0,0,0,0,0,0,0,0,0.131046990670066,0,0,0,0,0,0
"Row2523",0.0179605302026775,0.0392469173891844,0,0,0.00576437704282104,0,0,0,0,0.0644698372401702,0,0,0,0,0,0,0,0,0,0.0837841620850472,0,0,0,0,0,0
"Row2524",0.0179605302026775,0.0443059944439084,0,0,0.00498426192009045,0,0,0,0,0.0561315943096832,0,0,0,0,0,0,0,0,0,0.100665452590665,0,0,0,0,0,0
"Row2525",0.0179605302026775,0.0416035858227766,0,0,0.00409032311923156,0,0,0,0,0.0774772906317016,0,0,0,0,0,0,0,0,0,0.0697592717687017,0,0,0,0,0,0
"Row2526",0.0179605302026775,0.0525751925344334,0,0,0.0070526006748984,0,0,0,0,0.0462865983238569,0,0,0,0,0,0,0,0,0,0.164295107691912,0,0,0,0,0,0
"Row2527",0.0179605302026775,0.0402178399869503,0,0,0.00595663566144276,0,0,0,0,0.0668349812563075,0,0,0,0,0,0,0,0,0,0.118592614624967,0,0,0,0,0,0
"Row2528",0.0179605302026775,0.0445439395795254,0,0,0.00551231497558818,0,0,0,0,0.0628825514675094,0,0,0,0,0,0,0,0,0,0.0676931999257431,0,0,0,0,0,0
"Row2529",0.0179605302026775,0.0457304878724445,0,0,0.00499808893243077,0,0,0,0,0.0572068089176592,0,0,0,0,0,0,0,0,0,0.0874528928922218,0,0,0,0,0,0
"Row2530",0.0179605302026775,0.0511829721718655,0,0,0.00580256937327812,0,0,0,0,0.0592365003333099,0,0,0,0,0,0,0,0,0,0.088770676063179,0,0,0,0,0,0
"Row2531",0.0179605302026775,0.0393799701771827,0,0,0.00586277539508746,0,0,0,0,0.0555147965008088,0,0,0,0,0,0,0,0,0,0.112913054580275,0,0,0,0,0,0
"Row2532",0.0179605302026775,0.027887760622065,0,0,0.00601307771217374,0,0,0,0,0.0484689809333924,0,0,0,0,0,0,0,0,0,0.0946491773973592,0,0,0,0,0,0
"Row2533",0.0179605302026775,0.0418059372142418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2534",0.0179605302026775,0.0453446213872604,0,0,0.00596124683540794,0,0,0,0,0.0588396348578068,0,0,0,0,0,0,0,0,0,0.0832877703068625,0,0,0,0,0,0
"Row2535",0.0179605302026775,0.0355727728680048,0,0,0.00874536589572387,0,0,0,0,0.0602899565542274,0,0,0,0,0,0,0,0,0,0.0914878206887917,0,0,0,0,0,0
"Row2536",0.0179605302026775,0.0370685358974868,0,0,0.00518609929378469,0,0,0,0,0.0520977905750633,0,0,0,0,0,0,0,0,0,0.0977075507745751,0,0,0,0,0,0
"Row2537",0.0179605302026775,0.0392506882754715,0,0,0.00584576341803078,0,0,0,0,0.0711624121818276,0,0,0,0,0,0,0,0,0,0.0727575910869304,0,0,0,0,0,0
"Row2538",0.0179605302026775,0.034896157046413,0,0,0.00460361670823498,0,0,0,0,0.0664204862920092,0,0,0,0,0,0,0,0,0,0.0715554303930022,0,0,0,0,0,0
"Row2539",0.0179605302026775,0.0345559899523593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2540",0.0179605302026775,0.0432760908798382,0,0,0.00733375701100625,0,0,0,0,0.0613190827459055,0,0,0,0,0,0,0,0,0,0.0882454232178855,0,0,0,0,0,0
"Row2541",0.0179605302026775,0.0389102744437844,0,0,0.00598092665317813,0,0,0,0,0.0550984508432224,0,0,0,0,0,0,0,0,0,0.0703474117200772,0,0,0,0,0,0
"Row2542",0.0179605302026775,0.0344331565456237,0,0,0.00705819365746888,0,0,0,0,0.062031835269798,0,0,0,0,0,0,0,0,0,0.080080025221797,0,0,0,0,0,0
"Row2543",0.0179605302026775,0.0382561273637148,0,0,0.00444485838249858,0,0,0,0,0.0743883635861698,0,0,0,0,0,0,0,0,0,0.108914495217442,0,0,0,0,0,0
"Row2544",0.0179605302026775,0.0280405961669847,0,0,0.00439054325261174,0,0,0,0,0.0738808060716121,0,0,0,0,0,0,0,0,0,0.0841318411703606,0,0,0,0,0,0
"Row2545",0.0179605302026775,0.0376533383383435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2546",0.0179605302026775,0.0374309613125686,0,0,0.00530511642150767,0,0,0,0,0.0724257286544291,0,0,0,0,0,0,0,0,0,0.155635764728307,0,0,0,0,0,0
"Row2547",0.0179605302026775,0.0344228228584919,0,0,0.0069201475703311,0,0,0,0,0.071467715176992,0,0,0,0,0,0,0,0,0,0.0893165745140337,0,0,0,0,0,0
"Row2548",0.0179605302026775,0.0384045552595037,0,0,0.00362389169057253,0,0,0,0,0.0672669624168144,0,0,0,0,0,0,0,0,0,0.0482066882096667,0,0,0,0,0,0
"Row2549",0.0179605302026775,0.0483854412376945,0,0,0.00616193013943585,0,0,0,0,0.052966697291648,0,0,0,0,0,0,0,0,0,0.0900509751295971,0,0,0,0,0,0
"Row2550",0.0179605302026775,0.0328842192122392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2551",0.0179605302026775,0.0395376986562725,0,0,0.00733426331441143,0,0,0,0,0.0775982457273581,0,0,0,0,0,0,0,0,0,0.0923361227923398,0,0,0,0,0,0
"Row2552",0.0179605302026775,0.0390512071989457,0,0,0.0058851887724801,0,0,0,0,0.0521864576844016,0,0,0,0,0,0,0,0,0,0.114131856120389,0,0,0,0,0,0
"Row2553",0.0179605302026775,0.0335974751401847,0,0,0.00675515801090967,0,0,0,0,0.0719563764113385,0,0,0,0,0,0,0,0,0,0.0891207448678123,0,0,0,0,0,0
"Row2554",0.0179605302026775,0.0376048164087907,0,0,0.0059909429309579,0,0,0,0,0.0628663584177907,0,0,0,0,0,0,0,0,0,0.0829076195925314,0,0,0,0,0,0
"Row2555",0.0179605302026775,0.0394186293448722,0,0,0.00568109414982962,0,0,0,0,0.0393649051017975,0,0,0,0,0,0,0,0,0,0.107468533806521,0,0,0,0,0,0
"Row2556",0.0179605302026775,0.0398802847449062,0,0,0.00490477765234628,0,0,0,0,0.0804706054194959,0,0,0,0,0,0,0,0,0,0.0767180209879457,0,0,0,0,0,0
"Row2557",0.0179605302026775,0.0400351334240015,0,0,0.00844848010117411,0,0,0,0,0.0487368763318242,0,0,0,0,0,0,0,0,0,0.0789615293144627,0,0,0,0,0,0
"Row2558",0.0179605302026775,0.0407607640673305,0,0,0.00413909862074403,0,0,0,0,0.0720370860312899,0,0,0,0,0,0,0,0,0,0.0883603179866855,0,0,0,0,0,0
"Row2559",0.0179605302026775,0.0434819885731518,0,0,0.00654829774217123,0,0,0,0,0.0596446548436864,0,0,0,0,0,0,0,0,0,0.0833359323206442,0,0,0,0,0,0
"Row2560",0.0179605302026775,0.0370277112171064,0,0,0.00646267788363329,0,0,0,0,0.0564762659852492,0,0,0,0,0,0,0,0,0,0.0435783276098042,0,0,0,0,0,0
"Row2561",0.0179605302026775,0.0401757213570703,0,0,0.00904230536722868,0,0,0,0,0.0565347602065452,0,0,0,0,0,0,0,0,0,0.107829722279017,0,0,0,0,0,0
"Row2562",0.0179605302026775,0.0332452771063107,0,0,0.00806761917249681,0,0,0,0,0.0489049940624146,0,0,0,0,0,0,0,0,0,0.103091726257238,0,0,0,0,0,0
"Row2563",0.0179605302026775,0.0437542211818225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2564",0.0179605302026775,0.027855057553562,0,0,0.00345478980723695,0,0,0,0,0.0954324632036539,0,0,0,0,0,0,0,0,0,0.131066002834048,0,0,0,0,0,0
"Row2565",0.0179605302026775,0.0444414710337114,0,0,0.00582591703475166,0,0,0,0,0.0595640478155421,0,0,0,0,0,0,0,0,0,0.10332767939823,0,0,0,0,0,0
"Row2566",0.0179605302026775,0.0321450486787905,0,0,0.0104351994417975,0,0,0,0,0.0477166921569003,0,0,0,0,0,0,0,0,0,0.159898714760422,0,0,0,0,0,0
"Row2567",0.0179605302026775,0.0352488733443749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2568",0.0179605302026775,0.043255447724308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2569",0.0179605302026775,0.0305976752429576,0,0,0.00429371792529851,0,0,0,0,0.0546784579395128,0,0,0,0,0,0,0,0,0,0.119851101341309,0,0,0,0,0,0
"Row2570",0.0179605302026775,0.0451555444725021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2571",0.0179605302026775,0.0382142501566355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2572",0.0179605302026775,0.0401066354240927,0,0,0.0067645865759609,0,0,0,0,0.0548327195672461,0,0,0,0,0,0,0,0,0,0.0600367935302016,0,0,0,0,0,0
"Row2573",0.0179605302026775,0.0333902554780723,0,0,0.00601675025736758,0,0,0,0,0.0725229865552675,0,0,0,0,0,0,0,0,0,0.164671896362043,0,0,0,0,0,0
"Row2574",0.0179605302026775,0.0367583395305541,0,0,0.00997655365723745,0,0,0,0,0.0539962128763257,0,0,0,0,0,0,0,0,0,0.0962650358683324,0,0,0,0,0,0
"Row2575",0.0179605302026775,0.0400182399062221,0,0,0.0110296910822133,0,0,0,0,0.0364870836894215,0,0,0,0,0,0,0,0,0,0.102386404111043,0,0,0,0,0,0
"Row2576",0.0179605302026775,0.0459567845406769,0,0,0.00825775134518363,0,0,0,0,0.0628939967145767,0,0,0,0,0,0,0,0,0,0.118050869593958,0,0,0,0,0,0
"Row2577",0.0179605302026775,0.0369742875972331,0,0,0.0124989409609252,0,0,0,0,0.0445468072695668,0,0,0,0,0,0,0,0,0,0.161766869870567,0,0,0,0,0,0
"Row2578",0.0179605302026775,0.0395569806722003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2579",0.0179605302026775,0.0468545591301633,0,0,0.00591222044621666,0,0,0,0,0.0531500143451911,0,0,0,0,0,0,0,0,0,0.151868847087096,0,0,0,0,0,0
"Row2580",0.0179605302026775,0.0306735137959233,0,0,0.0067801206302631,0,0,0,0,0.0681196221296493,0,0,0,0,0,0,0,0,0,0.101246509596243,0,0,0,0,0,0
"Row2581",0.0179605302026775,0.0410103001071907,0,0,0.00709123642238309,0,0,0,0,0.0671723185461317,0,0,0,0,0,0,0,0,0,0.152945397051578,0,0,0,0,0,0
"Row2582",0.0179605302026775,0.0410715076532319,0,0,0.00532470987859869,0,0,0,0,0.0730988401012959,0,0,0,0,0,0,0,0,0,0.0727394328967216,0,0,0,0,0,0
"Row2583",0.0179605302026775,0.0380077428407392,0,0,0.00758225459966336,0,0,0,0,0.032332405947103,0,0,0,0,0,0,0,0,0,0.151846676249938,0,0,0,0,0,0
"Row2584",0.0179605302026775,0.045424682289368,0,0,0.00693513089997776,0,0,0,0,0.0455033822503364,0,0,0,0,0,0,0,0,0,0.0856468812038648,0,0,0,0,0,0
"Row2585",0.0179605302026775,0.0369084891901844,0,0,0.00512424495199294,0,0,0,0,0.0674525285336874,0,0,0,0,0,0,0,0,0,0.157829705421631,0,0,0,0,0,0
"Row2586",0.0179605302026775,0.0404260613194281,0,0,0.00654791844776768,0,0,0,0,0.066190896262851,0,0,0,0,0,0,0,0,0,0.106375817646154,0,0,0,0,0,0
"Row2587",0.0179605302026775,0.0385321365092866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2588",0.0179605302026775,0.0521385574093146,0,0,0.0112445426586253,0,0,0,0,0.0556160984050198,0,0,0,0,0,0,0,0,0,0.115934863125663,0,0,0,0,0,0
"Row2589",0.0179605302026775,0.0400322314631446,0,0,0.00898437237888608,0,0,0,0,0.0510686725667311,0,0,0,0,0,0,0,0,0,0.0851138572864021,0,0,0,0,0,0
"Row2590",0.0179605302026775,0.0438968362843494,0,0,0.00520348082200975,0,0,0,0,0.0649645510473557,0,0,0,0,0,0,0,0,0,0.142013947401053,0,0,0,0,0,0
"Row2591",0.0179605302026775,0.037800841155958,0,0,0.00537370265087736,0,0,0,0,0.0783727538623237,0,0,0,0,0,0,0,0,0,0.11818153661581,0,0,0,0,0,0
"Row2592",0.0179605302026775,0.0314557109156097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2593",0.0179605302026775,0.0481987279969813,0,0,0.00316883017072332,0,0,0,0,0.0774742960686026,0,0,0,0,0,0,0,0,0,0.0881638579480469,0,0,0,0,0,0
"Row2594",0.0179605302026775,0.0365630599689784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row2595",0.0179605302026775,0.0345785404585798,0,0,0.00440823870989803,0,0,0,0,0.0692853570225254,0,0,0,0,0,0,0,0,0,0.145732173597193,0,0,0,0,0,0
"Row2596",0.0179605302026775,0.0380648280399136,0,0,0.00523661778935565,0,0,0,0,0.0660178143386635,0,0,0,0,0,0,0,0,0,0.113042153177722,0,0,0,0,0,0
"Row2597",0.0179605302026775,0.0461374770717137,0,0,0.00473974299667557,0,0,0,0,0.079043475560085,0,0,0,0,0,0,0,0,0,0.0818198535645306,0,0,0,0,0,0
"Row2598",0.0179605302026775,0.0395960082108548,0,0,0.00669985297066047,0,0,0,0,0.0755698297613187,0,0,0,0,0,0,0,0,0,0.101735651800142,0,0,0,0,0,0
"Row2599",0.0179605302026775,0.0378669081511411,0,0,0.00491786095903343,0,0,0,0,0.0519301434374538,0,0,0,0,0,0,0,0,0,0.0744571074259973,0,0,0,0,0,0
"Row2600",0.0179605302026775,0.042408959237987,0,0,0.00947052784558958,0,0,0,0,0.0598417906150109,0,0,0,0,0,0,0,0,0,0,0.0709420774994444,0,0,0,0,0
"Row2601",0.0179605302026775,0.04097185939197,0,0,0.00515204723578763,0,0,0,0,0.0691597639341072,0,0,0,0,0,0,0,0,0,0,0.0348839732636426,0,0,0,0,0
"Row2602",0.0179605302026775,0.0372434046770587,0,0,0.00883649224987748,0,0,0,0,0.0668967745302303,0,0,0,0,0,0,0,0,0,0,0.14563821888105,0,0,0,0,0
"Row2603",0.0179605302026775,0.0261563348849335,0,0,0.00772723197442947,0,0,0,0,0.0422333745118425,0,0,0,0,0,0,0,0,0,0,0.0755186024051342,0,0,0,0,0
"Row2604",0.0179605302026775,0.0444599622767973,0,0,0.00613783558342209,0,0,0,0,0.0655863280249588,0,0,0,0,0,0,0,0,0,0,0.0972953433927674,0,0,0,0,0
"Row2605",0.0179605302026775,0.0388900022840712,0,0,0.00770512293561527,0,0,0,0,0.0646146885288227,0,0,0,0,0,0,0,0,0,0,0.107293782155971,0,0,0,0,0
"Row2606",0.0179605302026775,0.0440738764342548,0,0,0.0074298434359402,0,0,0,0,0.0814264766866087,0,0,0,0,0,0,0,0,0,0,0.0843614615618661,0,0,0,0,0
"Row2607",0.0179605302026775,0.0324123757235554,0,0,0.017893524438876,0,0,0,0,0.0856348563612192,0,0,0,0,0,0,0,0,0,0,0.0428795100582128,0,0,0,0,0
"Row2608",0.0179605302026775,0.0412970926682126,0,0,0.00970014575477414,0,0,0,0,0.0677088090554487,0,0,0,0,0,0,0,0,0,0,0.0728064903699035,0,0,0,0,0
"Row2609",0.0179605302026775,0.0432054106190307,0,0,0.0081709782310542,0,0,0,0,0.0764159918293388,0,0,0,0,0,0,0,0,0,0,0.112662406748276,0,0,0,0,0
"Row2610",0.0179605302026775,0.0342095801804524,0,0,0.00555713763686785,0,0,0,0,0.0769115480395957,0,0,0,0,0,0,0,0,0,0,0.0515312519924352,0,0,0,0,0
"Row2611",0.0179605302026775,0.044884488887933,0,0,0.00676774944402433,0,0,0,0,0.071812606029884,0,0,0,0,0,0,0,0,0,0,0.0784101291584694,0,0,0,0,0
"Row2612",0.0179605302026775,0.0355193934282717,0,0,0.00720225387424174,0,0,0,0,0.0759867696964445,0,0,0,0,0,0,0,0,0,0,0.0534439870385921,0,0,0,0,0
"Row2613",0.0179605302026775,0.0276074236815485,0,0,0.00768109567053075,0,0,0,0,0.0624412246036959,0,0,0,0,0,0,0,0,0,0,0.103665580626166,0,0,0,0,0
"Row2614",0.0179605302026775,0.0410409560199762,0,0,0.00780418731165095,0,0,0,0,0.089901579583279,0,0,0,0,0,0,0,0,0,0,0.0922886640909697,0,0,0,0,0
"Row2615",0.0179605302026775,0.0355815195237235,0,0,0.00692432520522096,0,0,0,0,0.0541896646849145,0,0,0,0,0,0,0,0,0,0,0.132800890153735,0,0,0,0,0
"Row2616",0.0179605302026775,0.0401257125641346,0,0,0.0117519364070646,0,0,0,0,0.064895649315303,0,0,0,0,0,0,0,0,0,0,0.0985644272683039,0,0,0,0,0
"Row2617",0.0179605302026775,0.0304463067502344,0,0,0.00475364178956541,0,0,0,0,0.0707898136868887,0,0,0,0,0,0,0,0,0,0,0.127630421764168,0,0,0,0,0
"Row2618",0.0179605302026775,0.0424230219976413,0,0,0.00544915640947081,0,0,0,0,0.090760921784473,0,0,0,0,0,0,0,0,0,0,0.0658069256592531,0,0,0,0,0
"Row2619",0.0179605302026775,0.0389739311549042,0,0,0.011524649087515,0,0,0,0,0.0643293473552278,0,0,0,0,0,0,0,0,0,0,0.0745943457030399,0,0,0,0,0
"Row2620",0.0179605302026775,0.036919618141985,0,0,0.00511374695826246,0,0,0,0,0.0567375538220984,0,0,0,0,0,0,0,0,0,0,0.169544239520227,0,0,0,0,0
"Row2621",0.0179605302026775,0.0316677784978124,0,0,0.0152118901206166,0,0,0,0,0.0453619246114554,0,0,0,0,0,0,0,0,0,0,0.0509343622809182,0,0,0,0,0
"Row2622",0.0179605302026775,0.0355570082561209,0,0,0.0154538857002382,0,0,0,0,0.0700444083164025,0,0,0,0,0,0,0,0,0,0,0.133667050544252,0,0,0,0,0
"Row2623",0.0179605302026775,0.03538152147375,0,0,0.0047790574416034,0,0,0,0,0.0735513130481691,0,0,0,0,0,0,0,0,0,0,0.0623358180022903,0,0,0,0,0
"Row2624",0.0179605302026775,0.0426343356624977,0,0,0.00392026023061471,0,0,0,0,0.0853846412988213,0,0,0,0,0,0,0,0,0,0,0.111826052243901,0,0,0,0,0
"Row2625",0.0179605302026775,0.0305801892936827,0,0,0.0115684866689578,0,0,0,0,0.0376125862714195,0,0,0,0,0,0,0,0,0,0,0.104972270982651,0,0,0,0,0
"Row2626",0.0179605302026775,0.045526724080372,0,0,0.00538731713912146,0,0,0,0,0.0628265933281122,0,0,0,0,0,0,0,0,0,0,0.115704785423802,0,0,0,0,0
"Row2627",0.0179605302026775,0.0307441519926689,0,0,0.0106208693269607,0,0,0,0,0.0607406361144045,0,0,0,0,0,0,0,0,0,0,0.0738352269092571,0,0,0,0,0
"Row2628",0.0179605302026775,0.0394597644212532,0,0,0.00839664592381207,0,0,0,0,0.0530725658236738,0,0,0,0,0,0,0,0,0,0,0.0555435836616642,0,0,0,0,0
"Row2629",0.0179605302026775,0.0361470340676235,0,0,0.0129529805282015,0,0,0,0,0.0589395925679434,0,0,0,0,0,0,0,0,0,0,0.116970399736319,0,0,0,0,0
"Row2630",0.0179605302026775,0.0380495435607801,0,0,0.00694206599346311,0,0,0,0,0.05555298167959,0,0,0,0,0,0,0,0,0,0,0.0979028230025311,0,0,0,0,0
"Row2631",0.0179605302026775,0.0393502606073157,0,0,0.0118684514216659,0,0,0,0,0.0772150966836943,0,0,0,0,0,0,0,0,0,0,0.0881887785270858,0,0,0,0,0
"Row2632",0.0179605302026775,0.0275594207693118,0,0,0.0089716018147537,0,0,0,0,0.0553435174833498,0,0,0,0,0,0,0,0,0,0,0.103786640128066,0,0,0,0,0
"Row2633",0.0179605302026775,0.0347163574112692,0,0,0.0123407145822009,0,0,0,0,0.0610964330966667,0,0,0,0,0,0,0,0,0,0,0.0494097966901389,0,0,0,0,0
"Row2634",0.0179605302026775,0.0438928333247129,0,0,0.00745226137876067,0,0,0,0,0.0742957523079327,0,0,0,0,0,0,0,0,0,0,0.133243665141537,0,0,0,0,0
"Row2635",0.0179605302026775,0.0451393790055239,0,0,0.00931234744472439,0,0,0,0,0.0688839033039453,0,0,0,0,0,0,0,0,0,0,0.0771651646629941,0,0,0,0,0
"Row2636",0.0179605302026775,0.0324704034923989,0,0,0.00554133938160457,0,0,0,0,0.083617347187559,0,0,0,0,0,0,0,0,0,0,0.087020357744695,0,0,0,0,0
"Row2637",0.0179605302026775,0.0361804687725448,0,0,0.00933410028385534,0,0,0,0,0.0739558442871254,0,0,0,0,0,0,0,0,0,0,0.10976718904602,0,0,0,0,0
"Row2638",0.0179605302026775,0.0397278406605742,0,0,0.0064571582069764,0,0,0,0,0.0837443133346633,0,0,0,0,0,0,0,0,0,0,0.111509719081528,0,0,0,0,0
"Row2639",0.0179605302026775,0.0422933960141353,0,0,0.00920826843312926,0,0,0,0,0.0781804922942781,0,0,0,0,0,0,0,0,0,0,0.103169815808407,0,0,0,0,0
"Row2640",0.0179605302026775,0.0507882866926941,0,0,0.011136729437963,0,0,0,0,0.0652411445271691,0,0,0,0,0,0,0,0,0,0,0.096071294301023,0,0,0,0,0
"Row2641",0.0179605302026775,0.0293704081920532,0,0,0.00694293370887511,0,0,0,0,0.0546111821133132,0,0,0,0,0,0,0,0,0,0,0.0778632070489074,0,0,0,0,0
"Row2642",0.0179605302026775,0.0438205754825362,0,0,0.00517727748404427,0,0,0,0,0.0604437741116801,0,0,0,0,0,0,0,0,0,0,0.138149903371272,0,0,0,0,0
"Row2643",0.0179605302026775,0.0465520403399243,0,0,0.00584043146603281,0,0,0,0,0.0738521448209377,0,0,0,0,0,0,0,0,0,0,0.120490227791055,0,0,0,0,0
"Row2644",0.0179605302026775,0.0424356918857052,0,0,0.00951987652944363,0,0,0,0,0.0879912582765034,0,0,0,0,0,0,0,0,0,0,0.1108084335562,0,0,0,0,0
"Row2645",0.0179605302026775,0.0352385720155853,0,0,0.00825170633740363,0,0,0,0,0.0487146665799674,0,0,0,0,0,0,0,0,0,0,0.107719460363541,0,0,0,0,0
"Row2646",0.0179605302026775,0.0333610958504019,0,0,0.00415941063537147,0,0,0,0,0.106969361236892,0,0,0,0,0,0,0,0,0,0,0.0737672269661554,0,0,0,0,0
"Row2647",0.0179605302026775,0.037800283853079,0,0,0.00560792116116365,0,0,0,0,0.0697595652617726,0,0,0,0,0,0,0,0,0,0,0.176337387838614,0,0,0,0,0
"Row2648",0.0179605302026775,0.0369185619597763,0,0,0.0129298121307873,0,0,0,0,0.0461332068604854,0,0,0,0,0,0,0,0,0,0,0.15170766972663,0,0,0,0,0
"Row2649",0.0179605302026775,0.0364934584628811,0,0,0.0076493937239024,0,0,0,0,0.0414243760875855,0,0,0,0,0,0,0,0,0,0,0.12780303342357,0,0,0,0,0
"Row2650",0.0179605302026775,0.0422667049717566,0,0,0.00770972898302253,0,0,0,0,0.0874258531395632,0,0,0,0,0,0,0,0,0,0,0.0809970013091788,0,0,0,0,0
"Row2651",0.0179605302026775,0.040526612672454,0,0,0.0120657685546775,0,0,0,0,0.0632464170984584,0,0,0,0,0,0,0,0,0,0,0.0362808793114301,0,0,0,0,0
"Row2652",0.0179605302026775,0.0451654935545065,0,0,0.0096879594731682,0,0,0,0,0.0778761370347789,0,0,0,0,0,0,0,0,0,0,0.0490424171073623,0,0,0,0,0
"Row2653",0.0179605302026775,0.0329260183971042,0,0,0.00596776700812669,0,0,0,0,0.0543671724115764,0,0,0,0,0,0,0,0,0,0,0.106336063197732,0,0,0,0,0
"Row2654",0.0179605302026775,0.0364607854884765,0,0,0.00856698654744994,0,0,0,0,0.0667256250491636,0,0,0,0,0,0,0,0,0,0,0.0838108092868595,0,0,0,0,0
"Row2655",0.0179605302026775,0.040804900589885,0,0,0.00972934756569663,0,0,0,0,0.0718728694176134,0,0,0,0,0,0,0,0,0,0,0.187013793124572,0,0,0,0,0
"Row2656",0.0179605302026775,0.0402533279854831,0,0,0.0102767008780846,0,0,0,0,0.059383615499957,0,0,0,0,0,0,0,0,0,0,0.0634749293449355,0,0,0,0,0
"Row2657",0.0179605302026775,0.050917717863324,0,0,0.00528848934478021,0,0,0,0,0.0851168731092562,0,0,0,0,0,0,0,0,0,0,0.132680110029024,0,0,0,0,0
"Row2658",0.0179605302026775,0.0419798280325301,0,0,0.00583467615073896,0,0,0,0,0.059221540517986,0,0,0,0,0,0,0,0,0,0,0.106015136216463,0,0,0,0,0
"Row2659",0.0179605302026775,0.0392640112681593,0,0,0.0204932236017593,0,0,0,0,0.0624719235219938,0,0,0,0,0,0,0,0,0,0,0.0489115484684204,0,0,0,0,0
"Row2660",0.0179605302026775,0.0377732289279616,0,0,0.0136755215653174,0,0,0,0,0.0749181795535228,0,0,0,0,0,0,0,0,0,0,0.119496101348222,0,0,0,0,0
"Row2661",0.0179605302026775,0.0419460610756268,0,0,0.00726119323889801,0,0,0,0,0.054916754250392,0,0,0,0,0,0,0,0,0,0,0.0551904723814652,0,0,0,0,0
"Row2662",0.0179605302026775,0.0301232513916079,0,0,0.00908072691362322,0,0,0,0,0.039007449934066,0,0,0,0,0,0,0,0,0,0,0.123371175360646,0,0,0,0,0
"Row2663",0.0179605302026775,0.0285062257819439,0,0,0.00879213960896426,0,0,0,0,0.0667717841340946,0,0,0,0,0,0,0,0,0,0,0.063601801337248,0,0,0,0,0
"Row2664",0.0179605302026775,0.0359475942348944,0,0,0.00753372038640971,0,0,0,0,0.0492547696495135,0,0,0,0,0,0,0,0,0,0,0.0930139603675262,0,0,0,0,0
"Row2665",0.0179605302026775,0.0356896867104155,0,0,0.00543116673802312,0,0,0,0,0.0688543947899273,0,0,0,0,0,0,0,0,0,0,0.0577014594827168,0,0,0,0,0
