"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"Row2507",0.0179605302026775,0.0388833123855887,0,0,0.00137217628468838,0,0,0,0,0.062185587645205,0,0,0,0,0,0,0,0.097377528345839,0,0,0,0,0,0,0,0,0,0
"Row2508",0.0179605302026775,0.0384884301447145,0,0,0.00221050366249423,0,0,0,0,0.0616964700466451,0,0,0,0,0,0,0,0.098335042408845,0,0,0,0,0,0,0,0,0,0
"Row2509",0.0179605302026775,0.0362294223342659,0,0,0.00148367141562578,0,0,0,0,0.0596517805179921,0,0,0,0,0,0,0,0.0873198327621928,0,0,0,0,0,0,0,0,0,0
"Row2510",0.0179605302026775,0.0363096865939214,0,0,0.0015746195480744,0,0,0,0,0.0584012261471508,0,0,0,0,0,0,0,0.100719104176187,0,0,0,0,0,0,0,0,0,0
"Row2511",0.0179605302026775,0.037051273752928,0,0,0.00127974326852926,0,0,0,0,0.0600338772221824,0,0,0,0,0,0,0,0.0937283974459837,0,0,0,0,0,0,0,0,0,0
"Row2512",0.0179605302026775,0.0356159397389888,0,0,0.00165685310727246,0,0,0,0,0.0638416398968518,0,0,0,0,0,0,0,0.098949637905483,0,0,0,0,0,0,0,0,0,0
"Row2513",0.0179605302026775,0.0363350259056315,0,0,0.00190402502066716,0,0,0,0,0.0566692426239634,0,0,0,0,0,0,0,0.100798182915312,0,0,0,0,0,0,0,0,0,0
"Row2514",0.0179605302026775,0.0362314508499514,0,0,0.00138237539704892,0,0,0,0,0.0598555804372982,0,0,0,0,0,0,0,0.0861406202548895,0,0,0,0,0,0,0,0,0,0
"Row2515",0.0179605302026775,0.0383916591441189,0,0,0.00191835637061175,0,0,0,0,0.0591180946874631,0,0,0,0,0,0,0,0.102619833294806,0,0,0,0,0,0,0,0,0,0
"Row2516",0.0179605302026775,0.0360128499877224,0,0,0.00215554885658834,0,0,0,0,0.0610069098742598,0,0,0,0,0,0,0,0.103296311583221,0,0,0,0,0,0,0,0,0,0
"Row2517",0.0179605302026775,0.0367603310491805,0,0,0.00135172722640737,0,0,0,0,0.0583001232193968,0,0,0,0,0,0,0,0.104277320291085,0,0,0,0,0,0,0,0,0,0
"Row2518",0.0179605302026775,0.0384178079831405,0,0,0.00156949723116783,0,0,0,0,0.0611201344004464,0,0,0,0,0,0,0,0.0959940201374513,0,0,0,0,0,0,0,0,0,0
"Row2519",0.0179605302026775,0.036289721439093,0,0,0.00127679836554873,0,0,0,0,0.0552446446570227,0,0,0,0,0,0,0,0.112796884971081,0,0,0,0,0,0,0,0,0,0
"Row2520",0.0179605302026775,0.0373249365136333,0,0,0.00135199290465989,0,0,0,0,0.0576304210131859,0,0,0,0,0,0,0,0.0962137934787291,0,0,0,0,0,0,0,0,0,0
"Row2521",0.0179605302026775,0.0369376438940201,0,0,0.00214316760581818,0,0,0,0,0.0604416244170286,0,0,0,0,0,0,0,0.0961082010001488,0,0,0,0,0,0,0,0,0,0
"Row2522",0.0179605302026775,0.0396754648383594,0,0,0.00126884243494631,0,0,0,0,0.0659929304903189,0,0,0,0,0,0,0,0.106130767474712,0,0,0,0,0,0,0,0,0,0
"Row2523",0.0179605302026775,0.0374077641239318,0,0,0.00156787384398865,0,0,0,0,0.0625479254877815,0,0,0,0,0,0,0,0.0950734793193228,0,0,0,0,0,0,0,0,0,0
"Row2524",0.0179605302026775,0.0387959926008407,0,0,0.00138899437984512,0,0,0,0,0.0607026914171591,0,0,0,0,0,0,0,0.0960576723165537,0,0,0,0,0,0,0,0,0,0
"Row2525",0.0179605302026775,0.0379629495900865,0,0,0.00119388583696394,0,0,0,0,0.0654210626134007,0,0,0,0,0,0,0,0.0922658422668835,0,0,0,0,0,0,0,0,0,0
"Row2526",0.0179605302026775,0.0406860712812595,0,0,0.00192587398065985,0,0,0,0,0.0607289078700138,0,0,0,0,0,0,0,0.109075124543706,0,0,0,0,0,0,0,0,0,0
"Row2527",0.0179605302026775,0.0374507541478982,0,0,0.00158925647066148,0,0,0,0,0.0629483024084445,0,0,0,0,0,0,0,0.100591306484603,0,0,0,0,0,0,0,0,0,0
"Row2528",0.0179605302026775,0.0388615979393826,0,0,0.00148901643774613,0,0,0,0,0.0612988762203439,0,0,0,0,0,0,0,0.0921538581426403,0,0,0,0,0,0,0,0,0,0
"Row2529",0.0179605302026775,0.0388699743640522,0,0,0.00143454866660488,0,0,0,0,0.0612278643386277,0,0,0,0,0,0,0,0.0979329984942756,0,0,0,0,0,0,0,0,0,0
"Row2530",0.0179605302026775,0.0405546605300797,0,0,0.00160383120098813,0,0,0,0,0.0616250896240743,0,0,0,0,0,0,0,0.0995835250743767,0,0,0,0,0,0,0,0,0,0
"Row2531",0.0179605302026775,0.0375660858162722,0,0,0.00151501175915075,0,0,0,0,0.0606937290907607,0,0,0,0,0,0,0,0.103253947088472,0,0,0,0,0,0,0,0,0,0
"Row2532",0.0179605302026775,0.0347329944544848,0,0,0.00155946138261908,0,0,0,0,0.0579540279527545,0,0,0,0,0,0,0,0.100523336476104,0,0,0,0,0,0,0,0,0,0
"Row2533",0.0179605302026775,0.0383655245835202,0,0,0.00134021148598367,0,0,0,0,0.0579513780422999,0,0,0,0,0,0,0,0.100187049625964,0,0,0,0,0,0,0,0,0,0
"Row2534",0.0179605302026775,0.0387204623813922,0,0,0.00164828058187755,0,0,0,0,0.0611721196377127,0,0,0,0,0,0,0,0.0926894968219733,0,0,0,0,0,0,0,0,0,0
"Row2535",0.0179605302026775,0.036439521446804,0,0,0.00202005814597521,0,0,0,0,0.0621105351544629,0,0,0,0,0,0,0,0.0943488794933673,0,0,0,0,0,0,0,0,0,0
"Row2536",0.0179605302026775,0.0368813951997742,0,0,0.00141420883060502,0,0,0,0,0.0599765413506895,0,0,0,0,0,0,0,0.0984597556227019,0,0,0,0,0,0,0,0,0,0
"Row2537",0.0179605302026775,0.0371834150440862,0,0,0.00155358883498408,0,0,0,0,0.0633662054464195,0,0,0,0,0,0,0,0.0907984404817249,0,0,0,0,0,0,0,0,0,0
"Row2538",0.0179605302026775,0.036460127437548,0,0,0.00129869082599232,0,0,0,0,0.0615321131737557,0,0,0,0,0,0,0,0.0908958652343298,0,0,0,0,0,0,0,0,0,0
"Row2539",0.0179605302026775,0.0366383664551461,0,0,0.00153994936572023,0,0,0,0,0.0562661321959379,0,0,0,0,0,0,0,0.109224250419672,0,0,0,0,0,0,0,0,0,0
"Row2540",0.0179605302026775,0.0382748224666158,0,0,0.00179761484917209,0,0,0,0,0.0627043276086658,0,0,0,0,0,0,0,0.0988864453581032,0,0,0,0,0,0,0,0,0,0
"Row2541",0.0179605302026775,0.0374180465451599,0,0,0.00157714820483717,0,0,0,0,0.0604562002233016,0,0,0,0,0,0,0,0.0921871895545103,0,0,0,0,0,0,0,0,0,0
"Row2542",0.0179605302026775,0.0361165181707802,0,0,0.00193196089826476,0,0,0,0,0.0616296185208959,0,0,0,0,0,0,0,0.0927695365572035,0,0,0,0,0,0,0,0,0,0
"Row2543",0.0179605302026775,0.0368798994687638,0,0,0.00131236373341664,0,0,0,0,0.0644189413605391,0,0,0,0,0,0,0,0.100568534999452,0,0,0,0,0,0,0,0,0,0
"Row2544",0.0179605302026775,0.0346224773206176,0,0,0.00123987849186797,0,0,0,0,0.0635896264406477,0,0,0,0,0,0,0,0.0951807399242242,0,0,0,0,0,0,0,0,0,0
"Row2545",0.0179605302026775,0.0372099119405185,0,0,0.00108022082201623,0,0,0,0,0.0600487480525277,0,0,0,0,0,0,0,0.102503052063081,0,0,0,0,0,0,0,0,0,0
"Row2546",0.0179605302026775,0.0368606730653243,0,0,0.00148723832717562,0,0,0,0,0.065085783172437,0,0,0,0,0,0,0,0.10780867571781,0,0,0,0,0,0,0,0,0,0
"Row2547",0.0179605302026775,0.0360775502865196,0,0,0.00157834659698039,0,0,0,0,0.0643160418718182,0,0,0,0,0,0,0,0.0964470012239461,0,0,0,0,0,0,0,0,0,0
"Row2548",0.0179605302026775,0.0373993837755473,0,0,0.00112920203633435,0,0,0,0,0.0616794847200556,0,0,0,0,0,0,0,0.0930429155419821,0,0,0,0,0,0,0,0,0,0
"Row2549",0.0179605302026775,0.0398505650116079,0,0,0.0015402207226686,0,0,0,0,0.0609889004672256,0,0,0,0,0,0,0,0.096439605949609,0,0,0,0,0,0,0,0,0,0
"Row2550",0.0179605302026775,0.0361477819616369,0,0,0.00146931007852209,0,0,0,0,0.0569357949885285,0,0,0,0,0,0,0,0.0880970963125928,0,0,0,0,0,0,0,0,0,0
"Row2551",0.0179605302026775,0.0373439006295546,0,0,0.00168662798811092,0,0,0,0,0.0650491177045415,0,0,0,0,0,0,0,0.098680231204565,0,0,0,0,0,0,0,0,0,0
"Row2552",0.0179605302026775,0.0373131248957189,0,0,0.00155320179725748,0,0,0,0,0.0597902417613998,0,0,0,0,0,0,0,0.101072667707026,0,0,0,0,0,0,0,0,0,0
"Row2553",0.0179605302026775,0.035885430934289,0,0,0.00162085017599215,0,0,0,0,0.0629146796609741,0,0,0,0,0,0,0,0.0995681999202691,0,0,0,0,0,0,0,0,0,0
"Row2554",0.0179605302026775,0.0369103151974354,0,0,0.00169860192327261,0,0,0,0,0.0619130976171064,0,0,0,0,0,0,0,0.09754561374287,0,0,0,0,0,0,0,0,0,0
"Row2555",0.0179605302026775,0.0377523213391383,0,0,0.0016549720913733,0,0,0,0,0.0575575664821744,0,0,0,0,0,0,0,0.0978834533331139,0,0,0,0,0,0,0,0,0,0
"Row2556",0.0179605302026775,0.0375246146630281,0,0,0.00141247145988624,0,0,0,0,0.0660232068647454,0,0,0,0,0,0,0,0.0948830360380638,0,0,0,0,0,0,0,0,0,0
"Row2557",0.0179605302026775,0.0376753869939663,0,0,0.00192168538176833,0,0,0,0,0.0596730321929667,0,0,0,0,0,0,0,0.0978834513969177,0,0,0,0,0,0,0,0,0,0
"Row2558",0.0179605302026775,0.0377428364459386,0,0,0.00126327820602013,0,0,0,0,0.0637144355350013,0,0,0,0,0,0,0,0.0967390915428675,0,0,0,0,0,0,0,0,0,0
"Row2559",0.0179605302026775,0.0386102134645561,0,0,0.00166385777975382,0,0,0,0,0.0619322282238996,0,0,0,0,0,0,0,0.0988113209121694,0,0,0,0,0,0,0,0,0,0
"Row2560",0.0179605302026775,0.0369438106897252,0,0,0.00165242528475596,0,0,0,0,0.0603161887526381,0,0,0,0,0,0,0,0.0897585220232954,0,0,0,0,0,0,0,0,0,0
"Row2561",0.0179605302026775,0.0376083025688147,0,0,0.00197238661346979,0,0,0,0,0.0620654386179592,0,0,0,0,0,0,0,0.0999100139858239,0,0,0,0,0,0,0,0,0,0
"Row2562",0.0179605302026775,0.0360005330865926,0,0,0.00184487055773785,0,0,0,0,0.059051582481174,0,0,0,0,0,0,0,0.0983097004526049,0,0,0,0,0,0,0,0,0,0
"Row2563",0.0179605302026775,0.0388310917163568,0,0,0.00170763536038311,0,0,0,0,0.0573066657200756,0,0,0,0,0,0,0,0.10242138098654,0,0,0,0,0,0,0,0,0,0
"Row2564",0.0179605302026775,0.0345812808364722,0,0,0.00100864736536818,0,0,0,0,0.0678766396891378,0,0,0,0,0,0,0,0.105181473272137,0,0,0,0,0,0,0,0,0,0
"Row2565",0.0179605302026775,0.0385731792431658,0,0,0.001567331098876,0,0,0,0,0.0615380170802191,0,0,0,0,0,0,0,0.104088173146379,0,0,0,0,0,0,0,0,0,0
"Row2566",0.0179605302026775,0.0356788344242349,0,0,0.00218258065500692,0,0,0,0,0.059702470105117,0,0,0,0,0,0,0,0.107106516889687,0,0,0,0,0,0,0,0,0,0
"Row2567",0.0179605302026775,0.0367463115322576,0,0,0.00108381156791237,0,0,0,0,0.0604765695481384,0,0,0,0,0,0,0,0.105840801819404,0,0,0,0,0,0,0,0,0,0
"Row2568",0.0179605302026775,0.0384417034693194,0,0,0.00108578809534902,0,0,0,0,0.0614797354323819,0,0,0,0,0,0,0,0.102821503230091,0,0,0,0,0,0,0,0,0,0
"Row2569",0.0179605302026775,0.0356494666499125,0,0,0.00129868190949233,0,0,0,0,0.0599176296870567,0,0,0,0,0,0,0,0.0994112380870164,0,0,0,0,0,0,0,0,0,0
"Row2570",0.0179605302026775,0.0392458477199219,0,0,0.00167119347522092,0,0,0,0,0.0565372615157392,0,0,0,0,0,0,0,0.0961848572648697,0,0,0,0,0,0,0,0,0,0
"Row2571",0.0179605302026775,0.0374336712684164,0,0,0.00152005114320579,0,0,0,0,0.0564317730356941,0,0,0,0,0,0,0,0.11356250085111,0,0,0,0,0,0,0,0,0,0
"Row2572",0.0179605302026775,0.0375982474017211,0,0,0.00158386331137754,0,0,0,0,0.0609689815112791,0,0,0,0,0,0,0,0.0917047087740154,0,0,0,0,0,0,0,0,0,0
"Row2573",0.0179605302026775,0.0358495575198013,0,0,0.00151691681018622,0,0,0,0,0.0642647256499979,0,0,0,0,0,0,0,0.115654419225771,0,0,0,0,0,0,0,0,0,0
"Row2574",0.0179605302026775,0.0367869269113,0,0,0.00216154337297841,0,0,0,0,0.0603875448749345,0,0,0,0,0,0,0,0.0990462100211834,0,0,0,0,0,0,0,0,0,0
"Row2575",0.0179605302026775,0.0375964325801516,0,0,0.00236669941135714,0,0,0,0,0.0565791339482165,0,0,0,0,0,0,0,0.100163310879652,0,0,0,0,0,0,0,0,0,0
"Row2576",0.0179605302026775,0.038967779109329,0,0,0.00198440854934718,0,0,0,0,0.0614682391402784,0,0,0,0,0,0,0,0.100838801314298,0,0,0,0,0,0,0,0,0,0
"Row2577",0.0179605302026775,0.0368734180235508,0,0,0.00262272563946462,0,0,0,0,0.0586112967209738,0,0,0,0,0,0,0,0.108579692239353,0,0,0,0,0,0,0,0,0,0
"Row2578",0.0179605302026775,0.0378159935087986,0,0,0.00134111636374498,0,0,0,0,0.0558370380704498,0,0,0,0,0,0,0,0.105358910419716,0,0,0,0,0,0,0,0,0,0
"Row2579",0.0179605302026775,0.0395562667155563,0,0,0.00164975646810697,0,0,0,0,0.0606765438608503,0,0,0,0,0,0,0,0.109427909789384,0,0,0,0,0,0,0,0,0,0
"Row2580",0.0179605302026775,0.035207849120884,0,0,0.00165452472937642,0,0,0,0,0.0630710548057776,0,0,0,0,0,0,0,0.0980028410573767,0,0,0,0,0,0,0,0,0,0
"Row2581",0.0179605302026775,0.0378419275411954,0,0,0.00168154570600496,0,0,0,0,0.0640975961227467,0,0,0,0,0,0,0,0.104028817182127,0,0,0,0,0,0,0,0,0,0
"Row2582",0.0179605302026775,0.0377697628854752,0,0,0.00145047151865044,0,0,0,0,0.0632605363864557,0,0,0,0,0,0,0,0.0945640402508671,0,0,0,0,0,0,0,0,0,0
"Row2583",0.0179605302026775,0.0372290491954943,0,0,0.00181606563880629,0,0,0,0,0.0565699480194391,0,0,0,0,0,0,0,0.107080893881627,0,0,0,0,0,0,0,0,0,0
"Row2584",0.0179605302026775,0.0389657482478931,0,0,0.00170524233885828,0,0,0,0,0.0592337072561839,0,0,0,0,0,0,0,0.0975541047429555,0,0,0,0,0,0,0,0,0,0
"Row2585",0.0179605302026775,0.0368935882522781,0,0,0.00146458824004893,0,0,0,0,0.0622066500433219,0,0,0,0,0,0,0,0.111593515940771,0,0,0,0,0,0,0,0,0,0
"Row2586",0.0179605302026775,0.0377039967782653,0,0,0.00157783426116343,0,0,0,0,0.0638821594015754,0,0,0,0,0,0,0,0.100803482993808,0,0,0,0,0,0,0,0,0,0
"Row2587",0.0179605302026775,0.037492337325895,0,0,0.00147743279625807,0,0,0,0,0.0583724216166637,0,0,0,0,0,0,0,0.098756949986533,0,0,0,0,0,0,0,0,0,0
"Row2588",0.0179605302026775,0.0403781468059895,0,0,0.00219899370844701,0,0,0,0,0.0620278551030178,0,0,0,0,0,0,0,0.102302077758567,0,0,0,0,0,0,0,0,0,0
"Row2589",0.0179605302026775,0.0376427022377074,0,0,0.00192563293341365,0,0,0,0,0.0602477398668655,0,0,0,0,0,0,0,0.0976014314398968,0,0,0,0,0,0,0,0,0,0
"Row2590",0.0179605302026775,0.0386209669775266,0,0,0.00147633045239549,0,0,0,0,0.0633017687644418,0,0,0,0,0,0,0,0.109841730287189,0,0,0,0,0,0,0,0,0,0
"Row2591",0.0179605302026775,0.0369090383720166,0,0,0.00141871901389002,0,0,0,0,0.0661230954162796,0,0,0,0,0,0,0,0.105338954581119,0,0,0,0,0,0,0,0,0,0
"Row2592",0.0179605302026775,0.0357144286104137,0,0,0.00146775468284533,0,0,0,0,0.0581088645081731,0,0,0,0,0,0,0,0.095455823363847,0,0,0,0,0,0,0,0,0,0
"Row2593",0.0179605302026775,0.0397690107138984,0,0,0.00105510907317161,0,0,0,0,0.0648593218200778,0,0,0,0,0,0,0,0.096751643318932,0,0,0,0,0,0,0,0,0,0
"Row2594",0.0179605302026775,0.0370460658626238,0,0,0.00127460056132238,0,0,0,0,0.0589510972151808,0,0,0,0,0,0,0,0.106650784269286,0,0,0,0,0,0,0,0,0,0
"Row2595",0.0179605302026775,0.0361756339916874,0,0,0.00123794750154204,0,0,0,0,0.0630162133943838,0,0,0,0,0,0,0,0.10391785670856,0,0,0,0,0,0,0,0,0,0
"Row2596",0.0179605302026775,0.0370503668832744,0,0,0.00151790965847531,0,0,0,0,0.0624599009190066,0,0,0,0,0,0,0,0.0986384171938456,0,0,0,0,0,0,0,0,0,0
"Row2597",0.0179605302026775,0.0390886881209239,0,0,0.00133255983833648,0,0,0,0,0.0657033630587063,0,0,0,0,0,0,0,0.0922103514158097,0,0,0,0,0,0,0,0,0,0
"Row2598",0.0179605302026775,0.0373767590524989,0,0,0.00171405182600568,0,0,0,0,0.0650117910940819,0,0,0,0,0,0,0,0.0983894053085224,0,0,0,0,0,0,0,0,0,0
"Row2599",0.0179605302026775,0.0375201063174836,0,0,0.00136406564415472,0,0,0,0,0.0595200833513628,0,0,0,0,0,0,0,0.0939370033454154,0,0,0,0,0,0,0,0,0,0
"Row2600",0.0179605302026775,0.0372052012110682,0,0,0.00290718590612821,0,0,0,0,0.0610407750856654,0,0,0,0,0,0,0,0,0.0949870761144024,0,0,0,0,0,0,0,0,0
"Row2601",0.0179605302026775,0.0370842429994037,0,0,0.00189130726889117,0,0,0,0,0.063076938674128,0,0,0,0,0,0,0,0,0.0871177126550835,0,0,0,0,0,0,0,0,0
"Row2602",0.0179605302026775,0.0357249639111519,0,0,0.00302073221233965,0,0,0,0,0.0615334717885643,0,0,0,0,0,0,0,0,0.1058983644861,0,0,0,0,0,0,0,0,0
"Row2603",0.0179605302026775,0.0335159321867873,0,0,0.00247780942104335,0,0,0,0,0.0559650692949585,0,0,0,0,0,0,0,0,0.099186588210234,0,0,0,0,0,0,0,0,0
"Row2604",0.0179605302026775,0.0379406161371641,0,0,0.00216152127637126,0,0,0,0,0.0614715344217974,0,0,0,0,0,0,0,0,0.0988232579605452,0,0,0,0,0,0,0,0,0
"Row2605",0.0179605302026775,0.0362588817350203,0,0,0.00249602152675267,0,0,0,0,0.0616859102083973,0,0,0,0,0,0,0,0,0.0967844289330045,0,0,0,0,0,0,0,0,0
"Row2606",0.0179605302026775,0.0374133482397358,0,0,0.00250524624870579,0,0,0,0,0.065233759432611,0,0,0,0,0,0,0,0,0.100652156310699,0,0,0,0,0,0,0,0,0
"Row2607",0.0179605302026775,0.0341909260646312,0,0,0.00421414910492769,0,0,0,0,0.0661967391267102,0,0,0,0,0,0,0,0,0.0953772494538841,0,0,0,0,0,0,0,0,0
"Row2608",0.0179605302026775,0.0368682373889692,0,0,0.00287468671599356,0,0,0,0,0.0623650891780855,0,0,0,0,0,0,0,0,0.0969515459553529,0,0,0,0,0,0,0,0,0
"Row2609",0.0179605302026775,0.0372503120205572,0,0,0.00290338177839591,0,0,0,0,0.0650206973301674,0,0,0,0,0,0,0,0,0.105956754833934,0,0,0,0,0,0,0,0,0
"Row2610",0.0179605302026775,0.0352995484039258,0,0,0.00190229625605361,0,0,0,0,0.0631024489951776,0,0,0,0,0,0,0,0,0.0949917303571875,0,0,0,0,0,0,0,0,0
"Row2611",0.0179605302026775,0.0377823116741544,0,0,0.00226928350295582,0,0,0,0,0.0640700715013789,0,0,0,0,0,0,0,0,0.0998289756108407,0,0,0,0,0,0,0,0,0
"Row2612",0.0179605302026775,0.0354228051054321,0,0,0.00238818880856403,0,0,0,0,0.0633881028035571,0,0,0,0,0,0,0,0,0.0984979625062278,0,0,0,0,0,0,0,0,0
"Row2613",0.0179605302026775,0.0338174870161963,0,0,0.00247054270398841,0,0,0,0,0.0606932625757116,0,0,0,0,0,0,0,0,0.104602248147148,0,0,0,0,0,0,0,0,0
"Row2614",0.0179605302026775,0.03656490177147,0,0,0.00258187328121637,0,0,0,0,0.06772581488834,0,0,0,0,0,0,0,0,0.0984487942317702,0,0,0,0,0,0,0,0,0
"Row2615",0.0179605302026775,0.0357783802167805,0,0,0.00204506273025303,0,0,0,0,0.0592931159938328,0,0,0,0,0,0,0,0,0.103870243699823,0,0,0,0,0,0,0,0,0
"Row2616",0.0179605302026775,0.036332695158667,0,0,0.00359451039683918,0,0,0,0,0.0629500698097097,0,0,0,0,0,0,0,0,0.0982426607848709,0,0,0,0,0,0,0,0,0
"Row2617",0.0179605302026775,0.034439331993954,0,0,0.00162355752855764,0,0,0,0,0.0615139921399629,0,0,0,0,0,0,0,0,0.105756922827209,0,0,0,0,0,0,0,0,0
"Row2618",0.0179605302026775,0.0370097913375007,0,0,0.00205274100766915,0,0,0,0,0.0664850441086493,0,0,0,0,0,0,0,0,0.0980718478879167,0,0,0,0,0,0,0,0,0
"Row2619",0.0179605302026775,0.0362772278434951,0,0,0.0034660363917916,0,0,0,0,0.0613833796194395,0,0,0,0,0,0,0,0,0.0943118857484797,0,0,0,0,0,0,0,0,0
"Row2620",0.0179605302026775,0.0361451368560479,0,0,0.00189171463836052,0,0,0,0,0.059091539882885,0,0,0,0,0,0,0,0,0.112389597689001,0,0,0,0,0,0,0,0,0
"Row2621",0.0179605302026775,0.0345210941582399,0,0,0.00421427883594417,0,0,0,0,0.0576715282992961,0,0,0,0,0,0,0,0,0.091011160425477,0,0,0,0,0,0,0,0,0
"Row2622",0.0179605302026775,0.0352329187372013,0,0,0.00392925476205112,0,0,0,0,0.0634324133859899,0,0,0,0,0,0,0,0,0.104584907022691,0,0,0,0,0,0,0,0,0
"Row2623",0.0179605302026775,0.0355293553427015,0,0,0.00184903569459147,0,0,0,0,0.0629744216333341,0,0,0,0,0,0,0,0,0.0949769256660624,0,0,0,0,0,0,0,0,0
"Row2624",0.0179605302026775,0.0372993182368479,0,0,0.00150300775574136,0,0,0,0,0.0652693760994401,0,0,0,0,0,0,0,0,0.100897729819996,0,0,0,0,0,0,0,0,0
"Row2625",0.0179605302026775,0.0344367194131197,0,0,0.00341979308211672,0,0,0,0,0.0555413546838121,0,0,0,0,0,0,0,0,0.102499841188578,0,0,0,0,0,0,0,0,0
"Row2626",0.0179605302026775,0.0380510736339519,0,0,0.00181871390679841,0,0,0,0,0.061136239329659,0,0,0,0,0,0,0,0,0.103855532238665,0,0,0,0,0,0,0,0,0
"Row2627",0.0179605302026775,0.0342759156074461,0,0,0.00306275352608817,0,0,0,0,0.0607708855985442,0,0,0,0,0,0,0,0,0.0955259226750894,0,0,0,0,0,0,0,0,0
"Row2628",0.0179605302026775,0.0365122524537419,0,0,0.00287828580342417,0,0,0,0,0.0594004554196603,0,0,0,0,0,0,0,0,0.0931374050970707,0,0,0,0,0,0,0,0,0
"Row2629",0.0179605302026775,0.0357016095759501,0,0,0.00398201220886386,0,0,0,0,0.0608066479174217,0,0,0,0,0,0,0,0,0.104742620316838,0,0,0,0,0,0,0,0,0
"Row2630",0.0179605302026775,0.0362376261267355,0,0,0.00235740132940315,0,0,0,0,0.0593829546353176,0,0,0,0,0,0,0,0,0.0997106960665993,0,0,0,0,0,0,0,0,0
"Row2631",0.0179605302026775,0.0362341454680761,0,0,0.00323053052973629,0,0,0,0,0.0647997290792523,0,0,0,0,0,0,0,0,0.101886085627521,0,0,0,0,0,0,0,0,0
"Row2632",0.0179605302026775,0.0334217695061613,0,0,0.00282019378928416,0,0,0,0,0.0597212181281221,0,0,0,0,0,0,0,0,0.0992552727134406,0,0,0,0,0,0,0,0,0
"Row2633",0.0179605302026775,0.035265642556297,0,0,0.00351264018443959,0,0,0,0,0.0612637424961522,0,0,0,0,0,0,0,0,0.0940573677671285,0,0,0,0,0,0,0,0,0
"Row2634",0.0179605302026775,0.037414157033954,0,0,0.00258790741017352,0,0,0,0,0.0631397653640165,0,0,0,0,0,0,0,0,0.107303259393467,0,0,0,0,0,0,0,0,0
"Row2635",0.0179605302026775,0.0378516507259781,0,0,0.00282707344932261,0,0,0,0,0.0637292063414756,0,0,0,0,0,0,0,0,0.0981799220176512,0,0,0,0,0,0,0,0,0
"Row2636",0.0179605302026775,0.0347983066829472,0,0,0.00182538042146938,0,0,0,0,0.065145232161064,0,0,0,0,0,0,0,0,0.101838471073705,0,0,0,0,0,0,0,0,0
"Row2637",0.0179605302026775,0.0356330420756828,0,0,0.002767236015179,0,0,0,0,0.0639287038879214,0,0,0,0,0,0,0,0,0.099789068243186,0,0,0,0,0,0,0,0,0
"Row2638",0.0179605302026775,0.0364288546191426,0,0,0.00206352659803885,0,0,0,0,0.0659740117811117,0,0,0,0,0,0,0,0,0.108214448723204,0,0,0,0,0,0,0,0,0
"Row2639",0.0179605302026775,0.036901820618982,0,0,0.00290661002827276,0,0,0,0,0.0640381568905859,0,0,0,0,0,0,0,0,0.103308332272962,0,0,0,0,0,0,0,0,0
"Row2640",0.0179605302026775,0.0388007134141321,0,0,0.00344495331385104,0,0,0,0,0.0630976242570611,0,0,0,0,0,0,0,0,0.0997288833502396,0,0,0,0,0,0,0,0,0
"Row2641",0.0179605302026775,0.0343724283328418,0,0,0.00218384228895852,0,0,0,0,0.0596188831812602,0,0,0,0,0,0,0,0,0.0947910223910432,0,0,0,0,0,0,0,0,0
"Row2642",0.0179605302026775,0.0375991080742441,0,0,0.0018710638398366,0,0,0,0,0.0596999949604852,0,0,0,0,0,0,0,0,0.105391799080669,0,0,0,0,0,0,0,0,0
"Row2643",0.0179605302026775,0.0382156518972982,0,0,0.00212170459469825,0,0,0,0,0.0635116593391729,0,0,0,0,0,0,0,0,0.104502591515882,0,0,0,0,0,0,0,0,0
"Row2644",0.0179605302026775,0.0369011883237845,0,0,0.0029393475675289,0,0,0,0,0.0671546359163907,0,0,0,0,0,0,0,0,0.103778189345011,0,0,0,0,0,0,0,0,0
"Row2645",0.0179605302026775,0.0355188848150025,0,0,0.00277290604112714,0,0,0,0,0.0581201089729116,0,0,0,0,0,0,0,0,0.101121846287246,0,0,0,0,0,0,0,0,0
"Row2646",0.0179605302026775,0.0349151230571389,0,0,0.0015174319502761,0,0,0,0,0.0694582936762718,0,0,0,0,0,0,0,0,0.0990535414998493,0,0,0,0,0,0,0,0,0
"Row2647",0.0179605302026775,0.036093980867222,0,0,0.00188493112075325,0,0,0,0,0.0618665865294776,0,0,0,0,0,0,0,0,0.111434130697435,0,0,0,0,0,0,0,0,0
"Row2648",0.0179605302026775,0.0360564532985444,0,0,0.00365936022424626,0,0,0,0,0.0570216666115125,0,0,0,0,0,0,0,0,0.108438940635522,0,0,0,0,0,0,0,0,0
"Row2649",0.0179605302026775,0.0358312692159308,0,0,0.00275182426540316,0,0,0,0,0.0565455881803189,0,0,0,0,0,0,0,0,0.10378428346126,0,0,0,0,0,0,0,0,0
"Row2650",0.0179605302026775,0.0368600746132806,0,0,0.00247763151017045,0,0,0,0,0.066564651017421,0,0,0,0,0,0,0,0,0.0981203133028564,0,0,0,0,0,0,0,0,0
